    I     J        X             Y             P             U             V             T
   20    38   4.62500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   21    38   4.87500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   22    38   5.12500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   23    38   5.37500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   24    38   5.62500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   25    38   5.87500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   26    38   6.12500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   27    38   6.37500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93856E+02
   28    38   6.62500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94019E+02
   29    38   6.87500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94231E+02
   30    38   7.12500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94503E+02
   31    38   7.37500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94850E+02
   32    38   7.62500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   33    38   7.87500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95852E+02
   34    38   8.12500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   35    38   8.37500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
   36    38   8.62500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
   37    38   8.87500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
   38    38   9.12500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
   39    38   9.37500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
   40    38   9.62500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
   41    38   9.87500E-03   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
   42    38   1.00000E-02   9.12500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    1    39   0.00000E+00   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    2    39   1.25000E-04   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
    3    39   3.75000E-04   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
    4    39   6.25000E-04   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
    5    39   8.75000E-04   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
    6    39   1.12500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
    7    39   1.37500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
    8    39   1.62500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
    9    39   1.87500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   10    39   2.12500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95851E+02
   11    39   2.37500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   12    39   2.62500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94849E+02
   13    39   2.87500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94502E+02
   14    39   3.12500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94230E+02
   15    39   3.37500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94018E+02
   16    39   3.62500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   17    39   3.87500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   18    39   4.12500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   19    39   4.37500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   20    39   4.62500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   21    39   4.87500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   22    39   5.12500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   23    39   5.37500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   24    39   5.62500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   25    39   5.87500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   26    39   6.12500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   27    39   6.37500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   28    39   6.62500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94019E+02
   29    39   6.87500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94231E+02
   30    39   7.12500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94503E+02
   31    39   7.37500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94850E+02
   32    39   7.62500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   33    39   7.87500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95852E+02
   34    39   8.12500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   35    39   8.37500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
   36    39   8.62500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
   37    39   8.87500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
   38    39   9.12500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
   39    39   9.37500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
   40    39   9.62500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
   41    39   9.87500E-03   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
   42    39   1.00000E-02   9.37500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    1    40   0.00000E+00   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    2    40   1.25000E-04   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
    3    40   3.75000E-04   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
    4    40   6.25000E-04   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
    5    40   8.75000E-04   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
    6    40   1.12500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
    7    40   1.37500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
    8    40   1.62500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
    9    40   1.87500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   10    40   2.12500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95851E+02
   11    40   2.37500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   12    40   2.62500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94849E+02
   13    40   2.87500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94502E+02
   14    40   3.12500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94230E+02
   15    40   3.37500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94018E+02
   16    40   3.62500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   17    40   3.87500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   18    40   4.12500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   19    40   4.37500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   20    40   4.62500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   21    40   4.87500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   22    40   5.12500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   23    40   5.37500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   24    40   5.62500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   25    40   5.87500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   26    40   6.12500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   27    40   6.37500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   28    40   6.62500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94019E+02
   29    40   6.87500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94231E+02
   30    40   7.12500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94503E+02
   31    40   7.37500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94850E+02
   32    40   7.62500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   33    40   7.87500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95852E+02
   34    40   8.12500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   35    40   8.37500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
   36    40   8.62500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
   37    40   8.87500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
   38    40   9.12500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
   39    40   9.37500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
   40    40   9.62500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
   41    40   9.87500E-03   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
   42    40   1.00000E-02   9.62500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    1    41   0.00000E+00   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    2    41   1.25000E-04   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
    3    41   3.75000E-04   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
    4    41   6.25000E-04   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
    5    41   8.75000E-04   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
    6    41   1.12500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
    7    41   1.37500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
    8    41   1.62500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
    9    41   1.87500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   10    41   2.12500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95851E+02
   11    41   2.37500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   12    41   2.62500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94849E+02
   13    41   2.87500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94502E+02
   14    41   3.12500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94230E+02
   15    41   3.37500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94018E+02
   16    41   3.62500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   17    41   3.87500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   18    41   4.12500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   19    41   4.37500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   20    41   4.62500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   21    41   4.87500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   22    41   5.12500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   23    41   5.37500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   24    41   5.62500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   25    41   5.87500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   26    41   6.12500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   27    41   6.37500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   28    41   6.62500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94019E+02
   29    41   6.87500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94231E+02
   30    41   7.12500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94503E+02
   31    41   7.37500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.94850E+02
   32    41   7.62500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   33    41   7.87500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.95852E+02
   34    41   8.12500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   35    41   8.37500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
   36    41   8.62500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   2.98603E+02
   37    41   8.87500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
   38    41   9.12500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
   39    41   9.37500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
   40    41   9.62500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
   41    41   9.87500E-03   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
   42    41   1.00000E-02   9.87500E-02   0.00000E+00   0.00000E+00   0.00000E+00   3.13150E+02
    1    42   0.00000E+00   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
    2    42   1.25000E-04   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
    3    42   3.75000E-04   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
    4    42   6.25000E-04   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
    5    42   8.75000E-04   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
    6    42   1.12500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
    7    42   1.37500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.98602E+02
    8    42   1.62500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
    9    42   1.87500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   10    42   2.12500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.95851E+02
   11    42   2.37500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   12    42   2.62500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.94849E+02
   13    42   2.87500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.94502E+02
   14    42   3.12500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.94230E+02
   15    42   3.37500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.94018E+02
   16    42   3.62500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   17    42   3.87500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   18    42   4.12500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   19    42   4.37500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   20    42   4.62500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   21    42   4.87500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   22    42   5.12500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.93513E+02
   23    42   5.37500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.93533E+02
   24    42   5.62500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.93574E+02
   25    42   5.87500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.93639E+02
   26    42   6.12500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.93731E+02
   27    42   6.37500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.93855E+02
   28    42   6.62500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.94019E+02
   29    42   6.87500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.94231E+02
   30    42   7.12500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.94503E+02
   31    42   7.37500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.94850E+02
   32    42   7.62500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.95291E+02
   33    42   7.87500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.95852E+02
   34    42   8.12500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.96562E+02
   35    42   8.37500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.97462E+02
   36    42   8.62500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   2.98603E+02
   37    42   8.87500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   3.00046E+02
   38    42   9.12500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   3.01872E+02
   39    42   9.37500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   3.04184E+02
   40    42   9.62500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   3.07108E+02
   41    42   9.87500E-03   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
   42    42   1.00000E-02   1.00000E-01   0.00000E+00   0.00000E+00   0.00000E+00   3.10809E+02
